2021-09-25 17:22:19 WARN  revature.objectmapper.ObjectSaver:395} - org.postgresql.util.PSQLException: ERROR: current transaction is aborted, commands ignored until end of transaction block
2021-09-25 17:22:19 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:22:19 WARN  revature.objectmapper.ObjectSaver:395} - org.postgresql.util.PSQLException: ERROR: current transaction is aborted, commands ignored until end of transaction block
2021-09-25 17:22:19 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:22:19 WARN  revature.objectmapper.ObjectSaver:395} - org.postgresql.util.PSQLException: ERROR: current transaction is aborted, commands ignored until end of transaction block
2021-09-25 17:23:36 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:483} - Database Table created with query: DROP Table IF EXISTS account; Create Table account (id Serial, accountName varchar(255), ownerId INTEGER, balance BIGINT);
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:23:37 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:24:03 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:24:03 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:24:04 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:24:04 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:24:04 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:24:04 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:24:04 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:24:04 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:24:04 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:24:16 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:24:16 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:24:16 WARN  revature.objectmapper.ObjectSaver:395} - org.postgresql.util.PSQLException: ERROR: current transaction is aborted, commands ignored until end of transaction block
2021-09-25 17:24:16 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:24:16 WARN  revature.objectmapper.ObjectSaver:395} - org.postgresql.util.PSQLException: ERROR: current transaction is aborted, commands ignored until end of transaction block
2021-09-25 17:24:16 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:24:16 WARN  revature.objectmapper.ObjectSaver:395} - org.postgresql.util.PSQLException: ERROR: current transaction is aborted, commands ignored until end of transaction block
2021-09-25 17:24:16 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:24:17 WARN  revature.objectmapper.ObjectSaver:395} - org.postgresql.util.PSQLException: ERROR: current transaction is aborted, commands ignored until end of transaction block
2021-09-25 17:26:35 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:26:35 INFO  revature.objectmapper.ObjectSaver:483} - Database Table created with query: DROP Table IF EXISTS account; Create Table account (id Serial, accountName varchar(255), ownerId INTEGER, balance BIGINT);
2021-09-25 17:26:35 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:26:35 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:26:35 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:26:35 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:26:36 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:26:36 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:26:36 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:26:36 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:28:11 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:28:12 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:28:12 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:28:12 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:28:12 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:28:12 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:28:12 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:28:12 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:28:12 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:32:46 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:32:46 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:32:47 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:32:47 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:32:47 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:32:47 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:32:47 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:32:47 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:32:47 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:37:09 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:37:09 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:37:09 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:37:10 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:37:10 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:37:10 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:37:10 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:37:10 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:37:10 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:37:59 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:38:44 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:39:08 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:40:41 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:40:41 INFO  revature.objectmapper.ObjectSaver:483} - Database Table created with query: DROP Table IF EXISTS account; Create Table account (id Serial, accountName varchar(255), ownerId INTEGER, balance BIGINT);
2021-09-25 17:40:41 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
2021-09-25 17:40:42 INFO  revature.objectmapper.ObjectSaver:417} - INSERT OBJECT IN DB SUCCESFUL
2021-09-25 17:41:01 INFO  revature.util.ConnectionFactory:48} - Database Connection Established with path: C:/Users/ryanm/Desktop/Project1/team2-project1/demo/src/main/resources
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:483} - Database Table created with query: DROP Table IF EXISTS account; Create Table account (id Serial, accountName varchar(255), ownerId INTEGER, balance BIGINT);
2021-09-25 17:41:01 INFO  revature.objectmapper.ObjectSaver:274} - SQL INSERT called with query: INSERT INTO "account" ( accountName, ownerId, balance ) values (?,?,?);
